t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
815463405.995,815463415.995,815463412.3406668,815463409.218,815463415.482,0.700777837133638,0.26625950140366916,9.810889719870932e-16,3.7276330196513684e-16,19.206049104153188,0.34965721182101106,0.518930627208853,0.6003736187212138,0.2846954603229694,8.405230662096993e-16,3.9857364445215717e-16,19.373945998831424,0.42138891986103744,0.6979426653425769,0.700777837133638,0.26625950140366916,9.810889719870932e-16,3.7276330196513684e-16,19.206049104153188,0.34965721182101106,0.518930627208853,6.0,6.927084538969014,1.6528995845859028e-152,1.6528995845859028e-152,9.884851049660154,3.042837871624048e-152,0.992480743764359,0.8664147391195764,302.5758361816406,302.9471740722656,137.51624891723026,45.46244840262256,-16.592649344696984,6.833333492279053,0.0
876378755.995,876378765.995,876378762.28375,876378759.49,876378764.9,0.21444803702691095,0.2630961909389212,3.0022725183767534e-16,3.6833466731448975e-16,20.49169481191949,0.8692288123053018,,0.3138274289111795,0.24092348248705361,4.393584004756513e-16,3.3729287548187507e-16,20.078272753018474,0.6185178140320744,1.5848496517067616,0.414996102400969,0.21602646501585598,5.809945433613566e-16,3.024370510221984e-16,19.774889955290256,0.4550021835485296,0.7981430235618774,4.0,3.6904057448545844,1.0,0.9687600796146246,8.892627481327322,1.783399237472377,0.899655326124733,1.0866026598038532,379.9482727050781,508.02105712890625,109.8663758879683,45.46061653727678,-16.592344698040826,16.0,0.0
876378765.995,876378775.995,876378770.5625,876378766.36,876378774.765,-6.688759076967978e+245,2.6017707690688644e+122,-9.36426270775517e+230,3.6424790766964104e+107,,,,0.09450004134090538,0.17332274331426728,1.3230005787726754e-16,2.426518406399742e-16,21.38142000375004,1.1310388068840886,,0.19566871483069487,0.1407203639466879,2.739362007629728e-16,1.970085095253631e-16,20.59119651866717,0.5883012374947079,1.378916824180326,2.0,1.9334319263255995,3.5902170423861944e+246,3.5902170423861944e+246,9.881150024410028,6.6092631916654934e+246,0.9996628405231637,1.0345170752619477,381.5146789550781,508.7568054199219,110.31658904843178,45.4601441741124,-16.59206209950605,15.5,0.0
876378775.995,876378785.995,876378781.455,876378781.455,876378781.455,-0.2913966742980311,0.22259868305875585,-4.0795534401724357e-16,3.116381562822582e-16,,,,-0.002085836493329156,0.14236606663622084,-2.9201710906608187e-18,1.9931249329070918e-16,,,,0.09908283699646034,0.10014235551330831,1.3871597179504448e-16,1.4019929771863166e-16,21.330003917350425,0.758364555232685,,1.0,0.9789516914612472,2.0,2.095698182564104,9.88013384695696,3.857989836083918,0.9995600351982066,1.0215008653872744,382.82666015625,510.07647705078125,111.40805357468598,45.4621392587916,-16.5925247068425,14.0,0.0
876378785.995,876378795.995,876378794.35875,876378792.18,876378795.975,0.4131821861829891,0.20447894510540646,5.784550606561847e-16,2.8627052314756903e-16,19.779646026988015,0.4365217083390007,0.7415309891698669,0.31201351269319955,0.22814320399939225,4.3681891777047937e-16,3.1940048559914916e-16,20.084566492830383,0.5958659447975165,1.4264129034482416,0.4131821861829891,0.20447894510540646,5.784550606561847e-16,2.8627052314756903e-16,19.779646026988015,0.4365217083390007,0.7415309891698669,4.0,4.0830621113414765,8.624376117266632e-288,8.624376117266632e-288,9.881989707884406,1.5876692397695388e-287,0.9997477901864178,0.9801892145687375,385.451904296875,508.23345947265625,109.20681681106912,45.46112165010617,-16.59267108357205,13.5,0.0
876378795.995,876378805.995,876378801.5380001,876378798.52,876378805.105,-1.004595715627518e+228,3.188416074902737e+113,-1.4064340018785252e+213,4.463782504863832e+98,,,,0.37197441656385394,0.24107556050585324,5.207641831893955e-16,3.3750578470819454e-16,19.893717321849167,0.5424570231568815,1.1339430501213243,0.47314309005364347,0.21881423925899612,6.624003260751009e-16,3.063399349625946e-16,19.632518745285758,0.4127170297822751,0.6739921825269697,5.0,4.67556224960661,5.3926262431850524e+228,5.3926262431850524e+228,9.881920179953404,9.927334674954301e+228,0.9997407561378678,1.070488372877254,386.5776062011719,507.0492248535156,107.88742835488002,45.46081887569274,-16.59239667013744,15.0,0.0
876378805.995,876378815.995,876378813.4150001,876378810.455,876378815.65,-1.5673015473573412e+276,3.9821244922892824e+137,-2.1942221663002776e+261,5.5749742892049955e+122,,,,0.29112177995390937,0.22344165784222497,4.0757049193547313e-16,3.1281832097911496e-16,20.159813255211276,0.6184105658653074,1.5840339107728134,0.3922904534436989,0.19922435146205783,5.492066348211785e-16,2.78914092046881e-16,19.83598065121051,0.4458946986347989,0.7697542782022815,4.0,3.877310984813117,8.414786780674852e+276,8.414786780674852e+276,9.883776040880853,1.5490857482605977e+277,0.9999285111260794,1.0319797193289002,386.5247802734375,504.798828125,105.66161045078023,45.46069994194123,-16.593576054266777,14.0,0.0
876378815.995,876378825.995,876378820.7716666,876378817.075,876378824.945,0.10369467480753161,0.22246848360673693,1.4517254473054426e-16,3.1145587704943173e-16,21.280608865080602,1.2441961250126496,,0.19520824914569185,0.20057706152515511,2.732915488039686e-16,2.808078861352172e-16,20.593754584465874,0.7674037634560023,,0.2963769226354814,0.17318488409762292,4.1492769168967393e-16,2.424588377366721e-16,20.14038903920017,0.4996209516664898,0.9531543562207041,3.0,2.928658964499104,1.0,1.0342696469269523,9.881535102181717,1.9039963954791623,0.9997017983305159,1.0253325372085564,386.4400939941406,503.4146423339844,104.29985282805367,45.46034677761207,-16.593164057891702,12.333333015441895,0.0
876378825.995,876378835.995,876378832.8889999,876378830.765,876378835.47,3.986004378287653e+25,,55804061296.02714,,-45.18134442850094,,,0.394455979245847,0.24573783908974642,5.522383709441858e-16,3.44032974725645e-16,19.8300036410689,0.5257823318508876,1.0590864949698755,0.49562465273563655,0.2239424917577427,6.938745138298912e-16,3.135194884608398e-16,19.582117749077455,0.4047960620710569,0.6527294434609061,5.0,4.898157980634667,-2.1398597849409506e+26,-2.1398597849409506e+26,9.882797301544477,-3.939287331368568e+26,0.9998294933657259,1.021642670508707,384.6300964355469,502.8056640625,103.94824913827165,45.4621853067056,-16.59276067179156,14.600000381469727,0.0
876378835.995,876378845.995,876378840.7925,876378838.995,876378842.435,1.6551273068562552e+16,,23.171782295987573,,-21.727078509688432,,,0.281592344892643,0.22128513882098655,3.9422928284970024e-16,3.0979919434938117e-16,20.195947889237388,0.6296033656537929,1.6731290886968644,0.3827610183824325,0.19679994120378605,5.358654257354055e-16,2.7551991768530047e-16,19.86268074648729,0.4504285535328947,0.7837641205951194,4.0,3.7827311355113133,-8.885396945235381e+16,-8.885396945235381e+16,9.882749166823015,-1.6357208012819677e+17,0.9998246236398068,1.061698603357835,382.62823486328125,502.5504150390625,104.01137365042966,45.46270350722395,-16.593582164175324,16.25,0.0
876378845.995,876378855.995,876378851.8083333,876378846.175,876378854.68,0.2905036534449339,0.17145139614864738,4.067051148229075e-16,2.4003195460810635e-16,20.16212100361444,0.5036203003877979,0.9685349106824646,0.18933497995514442,0.19907955934432098,2.650689719372022e-16,2.787113830820494e-16,20.626922854973326,0.7801615505667634,,0.2905036534449339,0.17145139614864738,4.067051148229075e-16,2.4003195460810635e-16,20.16212100361444,0.5036203003877979,0.9685349106824646,3.0,2.8709203594935766,8.7e-322,8.7e-322,9.882561976239554,0.0,0.9998056858167883,1.0453749746483763,380.9682312011719,503.1221618652344,104.8636662117611,45.462475827201466,-16.5932366421291,12.0,0.0
876378855.995,876378865.995,876378860.23,876378859.01,876378861.45,0.018543210696780898,0.19737810778295145,2.5960494975493257e-17,2.7632935089613205e-16,23.149537667499953,2.6652764762192405,,0.1006315651126338,0.17507952237328733,1.4088419115768732e-16,2.451113313226023e-16,21.31316443179787,1.0943000098944786,,0.2018002386024233,0.14288846050994242,2.8252033404339265e-16,2.0004384471391939e-16,20.557695811505766,0.5812634239015111,1.3367988611526798,2.0,1.99456886982792,1.0,0.9839106411323906,9.88387765862616,1.8112900439028097,0.9999387916585751,1.005895197878239,380.97833251953125,504.0634765625,105.78766935712078,45.46118927641125,-16.5917441062627,15.5,0.0
876378865.995,876378875.995,876378871.1700001,876378868.1,876378875.475,0.3998024378394218,0.20113736850544464,5.597234129751906e-16,2.815923159076225e-16,19.815386405128418,0.4424638368761862,0.7593098119622823,0.2986337643496323,0.2251522992745625,4.1808727008948523e-16,3.1521321898438755e-16,20.132152728284503,0.6100375757086205,1.5224027549828918,0.3998024378394218,0.20113736850544464,5.597234129751906e-16,2.815923159076225e-16,19.815386405128418,0.4424638368761862,0.7593098119622823,4.0,3.95098470136215,4.66011439343443e-310,4.66011439343443e-310,9.882342695841787,8.5788469518804e-310,0.999783501509824,1.0126986194432779,380.492431640625,506.08135986328125,107.86009518695349,45.461313880766546,-16.592194930919224,13.5,0.0
876378875.995,876378885.995,876378880.2216667,876378877.91,876378882.805,0.29064268697780893,0.17148935648902244,4.0689976176893253e-16,2.400850990846314e-16,20.161601500237413,0.5035167072858968,0.9681330349093749,0.18947401348801945,0.1991113343293523,2.6526361888322725e-16,2.787558680610932e-16,20.6261258636151,0.7798419157642691,,0.29064268697780893,0.17148935648902244,4.0689976176893253e-16,2.400850990846314e-16,20.161601500237413,0.5035167072858968,0.9681330349093749,3.0,2.872396960367394,4.6601144526219e-310,4.6601144526219e-310,9.882914964196935,8.5788470605369e-310,0.9998413971401944,1.044677813805535,379.9132080078125,508.0279846191406,109.87959170569707,45.46237043991116,-16.593883379325334,15.333333015441895,0.0
876378885.995,876378895.995,876378890.90125,876378886.3,876378894.33,0.19381377328480076,0.242560396840527,2.713392825987211e-16,3.395845555767378e-16,20.601538408137802,0.8811859978962922,,0.2865294620517234,0.22238705646174373,4.011412468724128e-16,3.113418790464412e-16,20.177076788965383,0.6236931577620055,1.6250601019544497,0.38769813554151294,0.19804372507734846,5.427773897581182e-16,2.7726121510828784e-16,19.848765718825668,0.44803137487535594,0.776326914197174,4.0,3.8323507632199854,1.0,1.0410749085565658,9.88488313947446,1.9165242634791326,1.0000405148222171,1.0442941999693534,381.9227294921875,510.1266784667969,111.60050635701386,45.462897477067244,-16.593076152859798,12.0,0.0
876378895.995,876378905.995,876378902.822143,876378897.395,876378905.065,0.5043179885140059,0.29967368260189836,7.060451839196082e-16,4.1954315564265775e-16,19.563238851796097,0.5063677261325878,0.9792619851979616,0.5948272957550816,0.2839853137586663,8.327582140571144e-16,3.9757943926213283e-16,19.38402277638472,0.4237634756442539,0.7046280499815332,0.6959959692448712,0.26535374999600086,9.743943569428197e-16,3.7149524999440125e-16,19.213483188831997,0.3506866983456085,0.521225298958889,7.0,6.879596865732183,1.0,1.0291914002838238,9.884535499819462,1.8946478050679485,1.0000053445794683,1.0184302823859348,384.052490234375,510.11004638671875,111.25891147683434,45.46259148545165,-16.5941468108857,12.428571701049805,0.0
876378905.995,876378915.995,876378909.0325,876378906.095,876378911.97,0.20297591685608227,0.14329741829972475,2.841662835985152e-16,2.0061638561961467e-16,20.551388720450685,0.5799363452198207,1.3290665589412107,0.10180724336629277,0.17541073094995868,1.4253014071280988e-16,2.4557502332994217e-16,21.300553304455374,1.0876067687753057,,0.20297591685608227,0.14329741829972475,2.841662835985152e-16,2.0061638561961467e-16,20.551388720450685,0.5799363452198207,1.3290665589412107,2.0,2.006375849024775,4.6601144054833e-310,4.6601144054833e-310,9.884797566636307,8.5788469733258e-310,1.0000318575316942,0.9973184725932813,386.00494384765625,509.8002624511719,110.6885686557265,45.46240917719755,-16.5932645047243,14.0,0.0
876378915.995,876378925.995,876378921.19,876378917.455,876378925.2,0.19996840745153288,0.24278867035708313,2.7995577043214603e-16,3.399041384999164e-16,20.5675965302556,0.8630103113685692,,0.29015294511085116,0.22321024532578812,4.0621412315519162e-16,3.124943434561034e-16,20.16343254225147,0.619494355586319,1.5923093992973776,0.3913216186006407,0.1989675298656886,5.47850266040897e-16,2.785545418119641e-16,19.838665396989825,0.4463273956809992,0.7710810474304495,4.0,3.8681496336602157,1.0,1.0274787218876307,9.884835004753,1.8914949198385929,1.0000356450962982,1.0342475049700555,388.5663757324219,507.6600341796875,108.26546413082814,45.46158510614532,-16.592644208250874,11.5,0.0
876378925.995,876378935.995,876378933.8216667,876378932.205,876378934.825,0.10183106165354734,0.22219858980917048,1.4256348631496628e-16,3.110780257328387e-16,21.30029932103194,1.2567612051705517,,0.19374950118184844,0.20018164121506676,2.712493016545878e-16,2.802542977010935e-16,20.60189851733477,0.7704493060960615,,0.29491817467163794,0.1727347847407727,4.1288544454029315e-16,2.4182869863708177e-16,20.145746156816628,0.5005553743232554,0.9567234174447172,3.0,2.915032951077574,1.0,1.036723344257161,9.884209253374003,1.908513429200683,0.9999723386593505,1.029160963504344,388.6438903808594,505.47509765625,106.08467114186391,45.4629548302496,-16.59301976592207,12.0,0.0
876378935.995,876378945.995,876378942.1516666,876378939.065,876378944.72,0.09427317716317576,0.2197382219795269,1.3198244802844607e-16,3.076335107713377e-16,21.384029640560367,1.3063931755118432,,0.18464994333991186,0.19784683144366,2.585099206758766e-16,2.76985564021124e-16,20.6541270531921,0.7906964970168247,,0.2858186168297014,0.17003017625153924,4.00146063561582e-16,2.3804224675215494e-16,20.17977371700215,0.5068257402176961,0.9810632706095177,3.0,2.8257192900989607,1.0,1.0286745079319717,9.886407405654063,1.8936962532384023,1.0001947228096528,1.0627820912989367,389.0122985839844,502.8727111816406,103.45783821571355,45.46094889116147,-16.592314747240966,12.666666984558105,0.0
876378945.995,876378955.995,876378953.2425001,876378953.22,876378953.265,-0.003766058729910437,0.1986283952810971,-5.272482221874612e-18,2.7807975339353596e-16,,,,0.09196451745322948,0.1725390789502412,1.2875032443452127e-16,2.415547105303377e-16,21.410949258991266,1.1470282125616542,,0.19313319094301898,0.13977175768533723,2.7038646732022657e-16,1.9568046075947214e-16,20.605357710104652,0.5911583375728782,1.3965735749768697,2.0,1.9093035438972703,1.0,1.0573768102246246,9.885942103346604,1.946534582458968,1.0001476487924355,1.0478078219093088,385.9997253417969,502.4991455078125,103.4508700801344,45.4637653476698,-16.593431674856753,14.0,0.0
876378955.995,876378965.995,876378962.36,876378960.73,876378963.99,-0.39237847334944675,0.28158995567404793,-5.493298626892255e-16,3.9422593794366715e-16,,,,0.09456892359275433,0.17330430340914518,1.3239649302985606e-16,2.4262602477280326e-16,21.38062888546119,1.1304521593438146,,0.19573759708254382,0.14071383142059873,2.7403263591556134e-16,1.9699936398883823e-16,20.590814368695682,0.5881203101133394,1.377809859089048,2.0,1.9349730842807789,3.0,3.158140013419281,9.885546328970147,5.813848661067313,1.000107608823768,1.033620527328686,385.25701904296875,501.34320068359375,102.4099595366317,45.4614675683104,-16.59243450308075,14.0,0.0
876378965.995,876378975.995,876378972.04,876378972.025,876378972.055,-0.00499806525842381,0.19435036548120654,-6.997291361793334e-18,2.7209051167368916e-16,,,,0.08305528293936033,0.16989979120235765,1.1627739611510448e-16,2.3785970768330074e-16,21.52158184486344,1.209190333723285,,0.18422395642914982,0.1365037306764634,2.579135390008098e-16,1.9110522294704877e-16,20.65663473735009,0.6019758683698662,1.4666090387902528,2.0,1.8213909246886502,1.0,1.0162402668735813,9.886829921542445,1.8708059458354565,1.0002374681816086,1.0980619113065369,383.3972473144531,502.4825134277344,103.8186734417426,45.46205025426545,-16.5920444274881,14.5,0.0
876378975.995,876378985.995,876378985.15,876378985.15,876378985.15,-0.09107538656491508,0.1753819622090759,-1.2750554119088113e-16,2.455347470927063e-16,,,,0.005358246567398154,0.14493373598921994,7.501545194357417e-18,2.0290723038490792e-16,24.49744326396183,3.6197827975267174,,0.10652692005718765,0.10379717442737503,1.4913768808006273e-16,1.4531604419832505e-16,21.25135157317018,0.7385741426925598,3.9783429783815016,1.0,1.0532893158491778,1.0,1.0613239766328901,9.887541245759593,1.9538009569832748,1.0003094319090788,0.9494067631302087,381.5371398925781,504.65716552734375,106.27323039958868,45.4621861625328,-16.5924560622978,13.0,0.0
876378985.995,876378995.995,876378989.9075,876378988.41,876378991.335,0.19269959011039847,0.24095354600967916,2.6977942615455786e-16,3.3733496441355084e-16,20.607798022818834,0.8806542515585782,,0.2821524439250538,0.22138153262826277,3.9501342149507533e-16,3.099341456795679e-16,20.19379045910271,0.6288624101389928,1.6669701686319165,0.38332111741484326,0.19691574707426376,5.366495643807806e-16,2.7568204590396927e-16,19.86109313628813,0.450106430286521,0.7827608131454724,4.0,3.78934891566327,1.0,1.0236263410728297,9.885573070482069,1.884403036974982,1.0001103142270562,1.0573385604754786,381.45709228515625,504.9389953613281,106.56468539795938,45.460954376404075,-16.593074878076,13.75,0.0
876378995.995,876379005.995,876379000.2149999,876378996.325,876379004.675,0.488615513152169,0.22230385249564488,6.840617184130366e-16,3.1122539349390284e-16,19.597581871602163,0.4071327333418111,0.6589426714826736,0.38744683966237947,0.2442361387449947,5.424255755273313e-16,3.419305942429926e-16,19.849469693055955,0.5307176289860784,1.0805916311530943,0.488615513152169,0.22230385249564488,6.840617184130366e-16,3.1122539349390284e-16,19.597581871602163,0.4071327333418111,0.6589426714826736,5.0,4.831038790745155,3.5829729706542776e-85,3.5829729706542776e-85,9.88719895440698,6.595927514159011e-85,1.0002748027469879,1.0356714757962773,381.9546813964844,507.71380615234375,109.21491454616935,45.461955175107576,-16.593107487206378,13.600000381469727,0.0
876379005.995,876379015.995,876379011.415,876379007.765,876379015.065,-0.015967855963041223,0.19900976705768428,-2.235499834825771e-17,2.78613673880758e-16,,,,0.08663989955745015,0.17095948104524947,1.2129585938043022e-16,2.3934327346334926e-16,21.47570514966155,1.183067185733151,,0.18780857304723964,0.13782216664335362,2.629320022661355e-16,1.9295103330069507e-16,20.635711467579863,0.5975249569545724,1.4371587429021773,2.0,1.8569178028309987,1.0,1.0944574250723136,9.887289875547516,2.0147966234285772,1.0002840011181682,1.0778202329152475,384.7260437011719,509.25128173828125,110.3138083037469,45.4611147013794,-16.5920761994034,11.0,0.0
876379015.995,876379025.995,876379021.175,876379017.78,876379024.57,0.20137813834327598,0.1427182489793078,2.819293936805864e-16,1.9980554857103093e-16,20.559969195829126,0.5816694782670737,1.3391777053205125,0.10020946485348647,0.1749321517636731,1.4029325079488106e-16,2.4490501246914236e-16,21.317728142790852,1.0966188544996598,,0.20137813834327598,0.1427182489793078,2.819293936805864e-16,1.9980554857103093e-16,20.559969195829126,0.5816694782670737,1.3391777053205125,2.0,1.990974171217975,-9.589946555836584e-255,-9.589946555836584e-255,9.886744348704292,-1.765421979597189e-254,1.0002288108910862,1.0059747522194786,385.4451904296875,508.1636657714844,109.13854073952722,45.46001741537185,-16.595674656379998,15.5,0.0
876379025.995,876379035.995,876379030.46,876379027.96,876379032.315,0.405813465983086,0.20259274493140217,5.681388523763204e-16,2.8362984290396306e-16,19.799183865009287,0.43966796225574356,0.7508961650898947,0.3046447924932965,0.22644200500507142,4.2650270949061514e-16,3.170188070071e-16,20.110515602939174,0.6034293660667807,1.476428813350502,0.405813465983086,0.20259274493140217,5.681388523763204e-16,2.8362984290396306e-16,19.799183865009287,0.43966796225574356,0.7508961650898947,4.0,4.012408396054179,2.2734871180497666e-153,2.2734871180497666e-153,9.887321965361824,4.185283103682525e-153,1.0002872476021143,0.9973163588235447,388.9241027832031,508.90521240234375,109.46698492037065,45.46105875860992,-16.59286848192215,15.0,0.0
876379035.995,876379045.995,876379041.1171428,876379037.35,876379044.985,2.9152872020684106e+272,,4.081402082895775e+257,,-662.3417033652584,,,0.5912505231212722,0.2832907863828142,8.277507323697812e-16,3.9660710093593986e-16,19.39057115500708,0.42502197618176396,0.708193995749486,0.6924191966110618,0.2646180649591865,9.693868752554865e-16,3.704652909428611e-16,19.219077250653196,0.3513993682910055,0.5228179266827908,7.0,6.846982547416376,-1.5659544484363735e+273,-1.5659544484363735e+273,9.888493243584044,-2.882779780076051e+273,1.0004057442661436,1.022549456020256,390.1128234863281,506.5953063964844,107.05286360099335,45.46091581889882,-16.59427981328413,14.0,0.0
